ano,escola,tipo,jurado_1,jurado_2,jurado_3,jurado_4
1998,Estação Primeira de Mangueira,FANTASIAS,10.0,10.0,10.0,10.0
1998,Imperatriz Leopoldinense,FANTASIAS,10.0,10.0,10.0,10.0
1998,Unidos do Viradouro,FANTASIAS,10.0,10.0,9.0,9.5
1998,Beija-Flor de Nilópolis,FANTASIAS,10.0,10.0,10.0,10.0
1998,Unidos da Tijuca,FANTASIAS,8.0,9.0,9.0,8.0
1998,União da Ilha do Governador,FANTASIAS,8.5,10.0,9.5,9.0
1998,Caprichosos de Pilares,HARMONIA,9.0,9.0,10.0,10.0
1998,Acadêmicos do Salgueiro,HARMONIA,9.5,9.5,9.5,9.0
1998,Unidos de Vila Isabel,HARMONIA,8.0,9.5,8.5,8.5
1998,Acadêmicos do Grande Rio,HARMONIA,10.0,10.0,10.0,8.0
1998,Unidos do Porto da Pedra,HARMONIA,9.0,8.0,8.5,8.0
1998,Mocidade Independente de Padre Miguel,HARMONIA,10.0,10.0,9.5,9.5
1998,Portela,HARMONIA,10.0,10.0,10.0,10.0
1998,Tradição,HARMONIA,7.5,7.0,9.0,9.0
1998,Estação Primeira de Mangueira,HARMONIA,10.0,10.0,10.0,10.0
1998,Imperatriz Leopoldinense,HARMONIA,10.0,10.0,10.0,10.0
1998,Unidos do Viradouro,HARMONIA,10.0,10.0,9.0,9.0
1998,Beija-Flor de Nilópolis,HARMONIA,10.0,10.0,10.0,10.0
1998,Unidos da Tijuca,HARMONIA,7.5,9.0,8.5,8.0
1998,União da Ilha do Governador,HARMONIA,10.0,9.5,9.0,8.0
1998,Caprichosos de Pilares,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1998,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,9.5,9.5
1998,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.5,9.0,9.0,9.5
1998,Acadêmicos do Grande Rio,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,9.0,9.0
1998,Unidos do Porto da Pedra,MESTRE-SALA E PORTA-BANDEIRA,9.0,8.0,8.5,8.5
1998,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,9.5,9.5
1998,Portela,MESTRE-SALA E PORTA-BANDEIRA,9.5,9.5,9.0,10.0
1998,Tradição,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1998,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1998,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1998,Unidos do Viradouro,MESTRE-SALA E PORTA-BANDEIRA,9.5,10.0,9.0,9.0
1998,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,9.0,10.0
1998,Unidos da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.0,9.0,9.0
1998,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.0,9.0,9.0
1998,Caprichosos de Pilares,SAMBA DE ENREDO,9.0,8.5,9.5,9.5
1998,Acadêmicos do Salgueiro,SAMBA DE ENREDO,9.5,10.0,9.5,9.0
1998,Unidos de Vila Isabel,SAMBA DE ENREDO,10.0,10.0,9.5,9.0
1998,Acadêmicos do Grande Rio,SAMBA DE ENREDO,10.0,8.0,8.5,8.0
1998,Unidos do Porto da Pedra,SAMBA DE ENREDO,9.5,8.0,8.0,8.0
1998,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,9.5,10.0,10.0,9.0
1998,Portela,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
1998,Tradição,SAMBA DE ENREDO,9.0,9.0,8.5,8.0
1998,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,9.5
1998,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,9.0,9.5,10.0
1998,Unidos do Viradouro,SAMBA DE ENREDO,10.0,8.0,8.5,9.0
1998,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,10.0,9.5,10.0
1998,Unidos da Tijuca,SAMBA DE ENREDO,9.5,8.0,8.5,8.0
1998,União da Ilha do Governador,SAMBA DE ENREDO,9.5,9.0,9.5,8.5
1999,São Clemente,ALEGORIAS E ADEREÇOS,9.0,8.5,8.5,
1999,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,9.5,9.0,9.0,
1999,Portela,ALEGORIAS E ADEREÇOS,9.5,9.5,9.5,
1999,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,10.0,10.0,9.5,
1999,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,9.5,8.5,9.0,
1999,Império Serrano,ALEGORIAS E ADEREÇOS,9.0,9.5,9.0,
1999,Unidos do Viradouro,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
1999,Tradição,ALEGORIAS E ADEREÇOS,9.0,8.5,9.5,
1999,Acadêmicos do Grande Rio,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
1999,Caprichosos de Pilares,ALEGORIAS E ADEREÇOS,10.0,9.0,9.0,
1999,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,9.5,9.5,9.5,
1999,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,10.0,10.0,9.5,
1999,São Clemente,BATERIA,9.0,9.0,8.5,
1999,União da Ilha do Governador,BATERIA,10.0,10.0,9.0,
1999,Portela,BATERIA,10.0,10.0,10.0,
1999,Acadêmicos do Salgueiro,BATERIA,10.0,10.0,10.0,
1999,Unidos de Vila Isabel,BATERIA,10.0,9.5,10.0,
1999,Império Serrano,BATERIA,10.0,10.0,8.5,
1999,Unidos do Viradouro,BATERIA,10.0,10.0,10.0,
1999,Tradição,BATERIA,10.0,9.5,10.0,
1999,Acadêmicos do Grande Rio,BATERIA,10.0,10.0,9.0,
1999,Caprichosos de Pilares,BATERIA,10.0,10.0,9.5,
1999,Estação Primeira de Mangueira,BATERIA,10.0,10.0,10.0,
1999,Mocidade Independente de Padre Miguel,BATERIA,10.0,10.0,9.5,
1999,Beija-Flor de Nilópolis,BATERIA,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,BATERIA,10.0,10.0,10.0,
1999,São Clemente,COMISSÃO DE FRENTE,9.5,9.0,10.0,
1999,União da Ilha do Governador,COMISSÃO DE FRENTE,9.0,10.0,10.0,
1999,Portela,COMISSÃO DE FRENTE,9.5,10.0,10.0,
1999,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,9.5,10.0,
1999,Unidos de Vila Isabel,COMISSÃO DE FRENTE,9.5,9.5,10.0,
1999,Império Serrano,COMISSÃO DE FRENTE,9.5,10.0,9.5,
1999,Unidos do Viradouro,COMISSÃO DE FRENTE,9.5,10.0,10.0,
1999,Tradição,COMISSÃO DE FRENTE,10.0,10.0,10.0,
1999,Acadêmicos do Grande Rio,COMISSÃO DE FRENTE,9.0,10.0,10.0,
1999,Caprichosos de Pilares,COMISSÃO DE FRENTE,10.0,9.5,10.0,
1999,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,10.0,10.0,10.0,
1999,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,10.0,10.0,10.0,
1999,São Clemente,ENREDO,8.5,8.5,8.5,
1999,União da Ilha do Governador,ENREDO,9.0,9.0,9.5,
1999,Portela,ENREDO,9.0,10.0,9.0,
1999,Acadêmicos do Salgueiro,ENREDO,10.0,10.0,10.0,
1999,Unidos de Vila Isabel,ENREDO,9.0,9.5,9.5,
1999,Império Serrano,ENREDO,8.5,9.0,9.0,
1999,Unidos do Viradouro,ENREDO,10.0,9.5,10.0,
1999,Tradição,ENREDO,9.0,8.5,9.0,
1999,Acadêmicos do Grande Rio,ENREDO,9.5,10.0,10.0,
1999,Caprichosos de Pilares,ENREDO,8.5,8.5,9.0,
1999,Estação Primeira de Mangueira,ENREDO,10.0,10.0,10.0,
1999,Mocidade Independente de Padre Miguel,ENREDO,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,ENREDO,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,ENREDO,10.0,10.0,10.0,
1999,São Clemente,EVOLUÇÃO,9.0,7.5,8.5,
1999,União da Ilha do Governador,EVOLUÇÃO,9.5,8.0,9.0,
1999,Portela,EVOLUÇÃO,9.5,8.5,10.0,
1999,Acadêmicos do Salgueiro,EVOLUÇÃO,9.5,10.0,10.0,
1999,Unidos de Vila Isabel,EVOLUÇÃO,9.0,7.5,9.0,
1999,Império Serrano,EVOLUÇÃO,9.5,7.0,8.5,
1999,Unidos do Viradouro,EVOLUÇÃO,10.0,10.0,10.0,
1999,Tradição,EVOLUÇÃO,9.5,7.5,9.0,
1999,Acadêmicos do Grande Rio,EVOLUÇÃO,10.0,10.0,9.5,
1999,Caprichosos de Pilares,EVOLUÇÃO,9.5,9.5,9.0,
1999,Estação Primeira de Mangueira,EVOLUÇÃO,9.5,9.5,9.5,
1999,Mocidade Independente de Padre Miguel,EVOLUÇÃO,7.5,10.0,10.0,
1999,Beija-Flor de Nilópolis,EVOLUÇÃO,10.0,9.5,10.0,
1999,Imperatriz Leopoldinense,EVOLUÇÃO,10.0,10.0,10.0,
1999,São Clemente,FANTASIA,8.0,9.0,8.0,
1999,União da Ilha do Governador,FANTASIA,9.5,10.0,9.0,
1999,Portela,FANTASIA,9.5,10.0,9.5,
1999,Acadêmicos do Salgueiro,FANTASIA,9.5,10.0,9.5,
1999,Unidos de Vila Isabel,FANTASIA,10.0,9.0,9.0,
1999,Império Serrano,FANTASIA,8.5,9.0,9.0,
1999,Unidos do Viradouro,FANTASIA,10.0,9.5,10.0,
1999,Tradição,FANTASIA,9.0,9.0,9.5,
1999,Acadêmicos do Grande Rio,FANTASIA,10.0,10.0,9.5,
1999,Caprichosos de Pilares,FANTASIA,9.5,9.0,8.5,
1999,Estação Primeira de Mangueira,FANTASIA,10.0,9.5,10.0,
1999,Mocidade Independente de Padre Miguel,FANTASIA,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,FANTASIA,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,FANTASIA,10.0,10.0,10.0,
1999,São Clemente,HARMONIA,7.5,9.5,8.5,
1999,União da Ilha do Governador,HARMONIA,9.0,9.5,10.0,
1999,Portela,HARMONIA,8.0,9.5,9.0,
1999,Acadêmicos do Salgueiro,HARMONIA,9.5,10.0,9.5,
1999,Unidos de Vila Isabel,HARMONIA,9.0,9.5,10.0,
1999,Império Serrano,HARMONIA,7.0,9.5,10.0,
1999,Unidos do Viradouro,HARMONIA,9.5,10.0,10.0,
1999,Tradição,HARMONIA,9.0,9.5,9.5,
1999,Acadêmicos do Grande Rio,HARMONIA,10.0,10.0,10.0,
1999,Caprichosos de Pilares,HARMONIA,9.5,10.0,9.5,
1999,Estação Primeira de Mangueira,HARMONIA,10.0,9.5,10.0,
1999,Mocidade Independente de Padre Miguel,HARMONIA,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,HARMONIA,10.0,10.0,9.5,
1999,Imperatriz Leopoldinense,HARMONIA,10.0,10.0,10.0,
1999,São Clemente,MESTRE-SALA E PORTA-BANDEIRA,8.5,8.5,8.5,
1999,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,9.5,9.0,10.0,
1999,Portela,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.5,9.0,
1999,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,9.5,10.0,9.0,
1999,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.5,9.0,
1999,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,9.0,10.0,10.0,
1999,Unidos do Viradouro,MESTRE-SALA E PORTA-BANDEIRA,9.5,10.0,10.0,
1999,Tradição,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,8.5,
1999,Acadêmicos do Grande Rio,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
1999,Caprichosos de Pilares,MESTRE-SALA E PORTA-BANDEIRA,9.5,10.0,10.0,
1999,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,9.5,9.5,9.0,
1999,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,9.5,10.0,10.0,
1999,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
1999,São Clemente,SAMBA DE ENREDO,8.0,10.0,8.0,
1999,União da Ilha do Governador,SAMBA DE ENREDO,8.5,10.0,9.5,
1999,Portela,SAMBA DE ENREDO,9.5,10.0,9.5,
1999,Acadêmicos do Salgueiro,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Unidos de Vila Isabel,SAMBA DE ENREDO,9.5,10.0,9.0,
1999,Império Serrano,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Unidos do Viradouro,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Tradição,SAMBA DE ENREDO,9.0,9.5,8.5,
1999,Acadêmicos do Grande Rio,SAMBA DE ENREDO,9.0,10.0,9.5,
1999,Caprichosos de Pilares,SAMBA DE ENREDO,8.5,10.0,8.5,
1999,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,10.0,10.0,
1999,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,ALEGORIAS E ADEREÇOS,8.0,9.0,10.0,
2000,Acadêmicos do Grande Rio,ALEGORIAS E ADEREÇOS,9.5,9.5,10.0,
2000,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,7.0,9.5,8.5,
2000,Caprichosos de Pilares,ALEGORIAS E ADEREÇOS,8.0,9.0,9.5,
2000,Tradição,ALEGORIAS E ADEREÇOS,8.5,9.5,9.0,
2000,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,9.5,10.0,10.0,
2000,Portela,ALEGORIAS E ADEREÇOS,8.0,9.0,8.5,
2000,Unidos da Tijuca,ALEGORIAS E ADEREÇOS,9.0,9.5,10.0,
2000,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,8.0,10.0,10.0,
2000,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,8.5,9.5,10.0,
2000,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
2000,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,8.0,9.5,9.5,
2000,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,
2000,Unidos do Viradouro,ALEGORIAS E ADEREÇOS,9.5,10.0,10.0,
2000,Unidos do Porto da Pedra,BATERIA,9.0,9.0,9.0,
2000,Acadêmicos do Grande Rio,BATERIA,10.0,10.0,10.0,
2000,Unidos de Vila Isabel,BATERIA,10.0,9.5,10.0,
2000,Caprichosos de Pilares,BATERIA,9.5,9.5,10.0,
2000,Tradição,BATERIA,9.0,9.0,9.5,
2000,Mocidade Independente de Padre Miguel,BATERIA,10.0,10.0,10.0,
2000,Portela,BATERIA,10.0,10.0,10.0,
2000,Unidos da Tijuca,BATERIA,9.5,9.5,10.0,
2000,Estação Primeira de Mangueira,BATERIA,10.0,9.5,9.5,
2000,Acadêmicos do Salgueiro,BATERIA,10.0,10.0,10.0,
2000,Imperatriz Leopoldinense,BATERIA,10.0,10.0,10.0,
2000,União da Ilha do Governador,BATERIA,10.0,10.0,10.0,
2000,Beija-Flor de Nilópolis,BATERIA,10.0,10.0,10.0,
2000,Unidos do Viradouro,BATERIA,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,COMISSÃO DE FRENTE,9.5,9.5,9.0,
2000,Acadêmicos do Grande Rio,COMISSÃO DE FRENTE,9.5,10.0,9.5,
2000,Unidos de Vila Isabel,COMISSÃO DE FRENTE,9.0,10.0,10.0,
2000,Caprichosos de Pilares,COMISSÃO DE FRENTE,9.0,9.0,9.0,
2000,Tradição,COMISSÃO DE FRENTE,9.0,9.5,9.0,
2000,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,Portela,COMISSÃO DE FRENTE,9.0,10.0,9.0,
2000,Unidos da Tijuca,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,9.5,10.0,
2000,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,União da Ilha do Governador,COMISSÃO DE FRENTE,9.5,10.0,9.0,
2000,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,Unidos do Viradouro,COMISSÃO DE FRENTE,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,CONJUNTO,10.0,8.5,9.0,
2000,Acadêmicos do Grande Rio,CONJUNTO,10.0,9.0,9.0,
2000,Unidos de Vila Isabel,CONJUNTO,9.0,8.5,9.0,
2000,Caprichosos de Pilares,CONJUNTO,10.0,9.5,8.5,
2000,Tradição,CONJUNTO,9.0,8.5,9.0,
2000,Mocidade Independente de Padre Miguel,CONJUNTO,10.0,10.0,10.0,
2000,Portela,CONJUNTO,9.0,9.0,9.0,
2000,Unidos da Tijuca,CONJUNTO,10.0,10.0,9.0,
2000,Estação Primeira de Mangueira,CONJUNTO,9.0,10.0,9.5,
2000,Acadêmicos do Salgueiro,CONJUNTO,10.0,10.0,9.5,
2000,Imperatriz Leopoldinense,CONJUNTO,10.0,10.0,10.0,
2000,União da Ilha do Governador,CONJUNTO,9.5,10.0,9.0,
2000,Beija-Flor de Nilópolis,CONJUNTO,9.5,10.0,10.0,
2000,Unidos do Viradouro,CONJUNTO,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,ENREDO,8.5,9.0,8.5,
2000,Acadêmicos do Grande Rio,ENREDO,9.5,10.0,9.5,
2000,Unidos de Vila Isabel,ENREDO,8.5,9.0,9.0,
2000,Caprichosos de Pilares,ENREDO,9.0,9.0,8.5,
2000,Tradição,ENREDO,9.0,10.0,9.0,
2000,Mocidade Independente de Padre Miguel,ENREDO,10.0,10.0,9.5,
2000,Portela,ENREDO,10.0,8.5,9.5,
2000,Unidos da Tijuca,ENREDO,9.0,10.0,9.5,
2000,Estação Primeira de Mangueira,ENREDO,10.0,9.5,9.0,
2000,Acadêmicos do Salgueiro,ENREDO,10.0,9.0,10.0,
2000,Imperatriz Leopoldinense,ENREDO,10.0,10.0,10.0,
2000,União da Ilha do Governador,ENREDO,10.0,9.5,9.5,
2000,Beija-Flor de Nilópolis,ENREDO,10.0,10.0,10.0,
2000,Unidos do Viradouro,ENREDO,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,EVOLUÇÃO,9.0,9.5,9.0,
2000,Acadêmicos do Grande Rio,EVOLUÇÃO,9.5,9.0,9.0,
2000,Unidos de Vila Isabel,EVOLUÇÃO,9.5,10.0,9.0,
2000,Caprichosos de Pilares,EVOLUÇÃO,9.5,10.0,9.0,
2000,Tradição,EVOLUÇÃO,9.0,9.5,8.5,
2000,Mocidade Independente de Padre Miguel,EVOLUÇÃO,10.0,10.0,10.0,
2000,Portela,EVOLUÇÃO,9.5,9.5,9.0,
2000,Unidos da Tijuca,EVOLUÇÃO,9.5,10.0,10.0,
2000,Estação Primeira de Mangueira,EVOLUÇÃO,9.0,9.0,10.0,
2000,Acadêmicos do Salgueiro,EVOLUÇÃO,10.0,10.0,9.5,
2000,Imperatriz Leopoldinense,EVOLUÇÃO,10.0,10.0,10.0,
2000,União da Ilha do Governador,EVOLUÇÃO,10.0,10.0,10.0,
2000,Beija-Flor de Nilópolis,EVOLUÇÃO,10.0,10.0,10.0,
2000,Unidos do Viradouro,EVOLUÇÃO,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,FANTASIAS,8.0,9.0,9.5,
2000,Acadêmicos do Grande Rio,FANTASIAS,8.5,9.5,9.5,
2000,Unidos de Vila Isabel,FANTASIAS,9.0,9.5,9.0,
2000,Caprichosos de Pilares,FANTASIAS,8.5,9.5,9.5,
2000,Tradição,FANTASIAS,9.5,10.0,9.0,
2000,Mocidade Independente de Padre Miguel,FANTASIAS,10.0,10.0,10.0,
2000,Portela,FANTASIAS,8.0,9.0,9.0,
2000,Unidos da Tijuca,FANTASIAS,10.0,9.5,10.0,
2000,Estação Primeira de Mangueira,FANTASIAS,9.0,10.0,10.0,
2000,Acadêmicos do Salgueiro,FANTASIAS,9.5,9.5,10.0,
2000,Imperatriz Leopoldinense,FANTASIAS,10.0,10.0,10.0,
2000,União da Ilha do Governador,FANTASIAS,9.0,9.0,9.5,
2000,Beija-Flor de Nilópolis,FANTASIAS,10.0,10.0,10.0,
2000,Unidos do Viradouro,FANTASIAS,10.0,9.5,10.0,
2000,Unidos do Porto da Pedra,HARMONIA,9.0,9.5,8.5,
2000,Acadêmicos do Grande Rio,HARMONIA,10.0,9.5,9.0,
2000,Unidos de Vila Isabel,HARMONIA,9.0,9.5,8.0,
2000,Caprichosos de Pilares,HARMONIA,9.0,9.5,9.0,
2000,Tradição,HARMONIA,9.0,9.5,7.5,
2000,Mocidade Independente de Padre Miguel,HARMONIA,10.0,9.5,10.0,
2000,Portela,HARMONIA,9.0,9.5,8.5,
2000,Unidos da Tijuca,HARMONIA,10.0,10.0,9.5,
2000,Estação Primeira de Mangueira,HARMONIA,9.0,9.5,10.0,
2000,Acadêmicos do Salgueiro,HARMONIA,10.0,10.0,9.0,
2000,Imperatriz Leopoldinense,HARMONIA,10.0,10.0,10.0,
2000,União da Ilha do Governador,HARMONIA,10.0,10.0,10.0,
2000,Beija-Flor de Nilópolis,HARMONIA,10.0,10.0,10.0,
2000,Unidos do Viradouro,HARMONIA,10.0,10.0,10.0,
2000,Unidos do Porto da Pedra,MESTRE-SALA E PORTA-BANDEIRA,9.0,8.5,9.0,
2000,Acadêmicos do Grande Rio,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.0,9.0,
2000,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,8.0,7.0,9.0,
2000,Caprichosos de Pilares,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,9.5,
2000,Tradição,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
2000,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,9.5,
2000,Portela,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.5,9.5,
2000,Unidos da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
2000,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,10.0,
2000,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.5,9.5,
2000,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,10.0,
2000,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,
2000,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.5,10.0,
2000,Unidos do Viradouro,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,9.0,
2000,Unidos do Porto da Pedra,SAMBA DE ENREDO,8.0,8.5,9.0,
2000,Acadêmicos do Grande Rio,SAMBA DE ENREDO,9.5,9.5,9.5,
2000,Unidos de Vila Isabel,SAMBA DE ENREDO,10.0,10.0,9.0,
2000,Caprichosos de Pilares,SAMBA DE ENREDO,9.0,8.5,8.5,
2000,Tradição,SAMBA DE ENREDO,9.0,8.0,9.5,
2000,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,10.0,10.0,9.5,
2000,Portela,SAMBA DE ENREDO,10.0,10.0,8.5,
2000,Unidos da Tijuca,SAMBA DE ENREDO,10.0,10.0,9.5,
2000,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,
2000,Acadêmicos do Salgueiro,SAMBA DE ENREDO,9.5,9.5,9.5,
2000,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,10.0,10.0,
2000,União da Ilha do Governador,SAMBA DE ENREDO,9.0,8.5,8.5,
2000,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,10.0,10.0,
2000,Unidos do Viradouro,SAMBA DE ENREDO,10.0,10.0,10.0,
2000,Unidos de Lucas,ALEGORIAS E ADEREÇOS,9.0,8.5,,
2000,União de Jacarepaguá,ALEGORIAS E ADEREÇOS,10.0,9.5,,
2000,Leão de Nova Iguaçu,ALEGORIAS E ADEREÇOS,10.0,10.0,,
2000,Boi da Ilha do Governador,ALEGORIAS E ADEREÇOS,9.5,9.5,,
2000,Acadêmicos do Engenho da Rainha,ALEGORIAS E ADEREÇOS,9.5,9.0,,
2000,Arrastão de Cascadura,ALEGORIAS E ADEREÇOS,8.0,8.0,,
2000,Arranco,ALEGORIAS E ADEREÇOS,9.5,10.0,,
2000,Unidos da Villa Rica,ALEGORIAS E ADEREÇOS,9.0,9.0,,
2000,Unidos da Ponte,ALEGORIAS E ADEREÇOS,8.5,10.0,,
2000,Lins Imperial,ALEGORIAS E ADEREÇOS,9.5,9.0,,
2000,Acadêmicos do Sossego,ALEGORIAS E ADEREÇOS,9.5,10.0,,
2000,Foliões de Botafogo,ALEGORIAS E ADEREÇOS,9.0,9.0,,
2000,Unidos de Lucas,BATERIA,9.5,8.0,,
2000,União de Jacarepaguá,BATERIA,8.5,10.0,,
2000,Leão de Nova Iguaçu,BATERIA,10.0,10.0,,
2000,Boi da Ilha do Governador,BATERIA,9.5,9.5,,
2000,Acadêmicos do Engenho da Rainha,BATERIA,10.0,9.0,,
2000,Arrastão de Cascadura,BATERIA,8.5,9.5,,
2000,Arranco,BATERIA,10.0,9.0,,
2000,Unidos da Villa Rica,BATERIA,9.5,9.5,,
2000,Unidos da Ponte,BATERIA,10.0,10.0,,
2000,Lins Imperial,BATERIA,9.5,9.5,,
2000,Acadêmicos do Sossego,BATERIA,10.0,9.5,,
2000,Foliões de Botafogo,BATERIA,10.0,10.0,,
2000,Unidos de Lucas,COMISSÃO DE FRENTE,9.0,9.0,,
2000,União de Jacarepaguá,COMISSÃO DE FRENTE,9.5,10.0,,
2000,Leão de Nova Iguaçu,COMISSÃO DE FRENTE,10.0,10.0,,
2000,Boi da Ilha do Governador,COMISSÃO DE FRENTE,10.0,10.0,,
2000,Acadêmicos do Engenho da Rainha,COMISSÃO DE FRENTE,7.0,10.0,,
2000,Arrastão de Cascadura,COMISSÃO DE FRENTE,9.0,7.0,,
2000,Arranco,COMISSÃO DE FRENTE,9.5,10.0,,
2000,Unidos da Villa Rica,COMISSÃO DE FRENTE,9.5,10.0,,
2000,Unidos da Ponte,COMISSÃO DE FRENTE,9.5,10.0,,
2000,Lins Imperial,COMISSÃO DE FRENTE,10.0,10.0,,
2000,Acadêmicos do Sossego,COMISSÃO DE FRENTE,10.0,10.0,,
